order_id,item_id,item_name,quantity,selling_price,total_price
O05040,M004,Aloo Paratha,3,240,720
O05040,M008,Pindi Chole,1,220,220
O05040,M003,Paneer Paratha,1,260,260
O05041,M013,Salted Chaas,2,70,140
O05041,M004,Aloo Paratha,3,240,720
O05041,M011,Patiala Lassi,2,150,300
O05042,M007,Masaledar Sukhe Aloo,1,180,180
O05042,M003,Paneer Paratha,1,260,260
O05042,M001,Amritsari Paratha,1,265,265
O05042,M013,Salted Chaas,1,70,70
O05042,M004,Aloo Paratha,1,240,240
O05043,M015,Gulab Jamun,3,180,540
O05044,M003,Paneer Paratha,1,260,260
O05044,M007,Masaledar Sukhe Aloo,1,180,180
O05044,M011,Patiala Lassi,2,150,300
O05044,M009,Samosa Chaat,1,210,210
O05044,M014,Gajar Ka Halwa,3,210,630
O05045,M006,Paneer Butter Masala,2,385,770
O05045,M012,Sweet Lassi,2,130,260
O05045,M015,Gulab Jamun,1,180,180
O05046,M002,All In One Paratha,1,285,285
O05046,M011,Patiala Lassi,3,150,450
O05046,M009,Samosa Chaat,2,210,420
O05047,M015,Gulab Jamun,1,180,180
O05047,M014,Gajar Ka Halwa,2,210,420
O05047,M002,All In One Paratha,2,285,570
O05047,M005,Gobhi Paratha,1,250,250
O05048,M005,Gobhi Paratha,2,250,500
O05048,M004,Aloo Paratha,2,240,480
O05048,M007,Masaledar Sukhe Aloo,3,180,540
O05049,M014,Gajar Ka Halwa,2,210,420
O05050,M002,All In One Paratha,1,285,285
O05051,M001,Amritsari Paratha,2,265,530
O05051,M015,Gulab Jamun,2,180,360
O05051,M011,Patiala Lassi,3,150,450
O05051,M003,Paneer Paratha,1,260,260
O05051,M013,Salted Chaas,1,70,70
O05052,M011,Patiala Lassi,2,150,300
O05052,M010,Papdi Chaat,3,200,600
O05052,M008,Pindi Chole,3,220,660
O05053,M007,Masaledar Sukhe Aloo,2,180,360
O05053,M005,Gobhi Paratha,1,250,250
O05053,M003,Paneer Paratha,2,260,520
O05054,M012,Sweet Lassi,2,130,260
O05054,M004,Aloo Paratha,2,240,480
O05054,M002,All In One Paratha,3,285,855
O05055,M001,Amritsari Paratha,2,265,530
O05056,M008,Pindi Chole,2,220,440
O05056,M003,Paneer Paratha,2,260,520
O05057,M007,Masaledar Sukhe Aloo,2,180,360
O05057,M004,Aloo Paratha,1,240,240
O05057,M014,Gajar Ka Halwa,2,210,420
O05058,M014,Gajar Ka Halwa,3,210,630
O05058,M005,Gobhi Paratha,3,250,750
O05059,M002,All In One Paratha,1,285,285
O05059,M010,Papdi Chaat,1,200,200
O05059,M001,Amritsari Paratha,2,265,530
O05059,M013,Salted Chaas,1,70,70
O05059,M012,Sweet Lassi,1,130,130
O05060,M013,Salted Chaas,1,70,70
O05061,M008,Pindi Chole,2,220,440
O05061,M007,Masaledar Sukhe Aloo,2,180,360
O05061,M013,Salted Chaas,1,70,70
O05061,M001,Amritsari Paratha,2,265,530
O05062,M006,Paneer Butter Masala,2,385,770
O05062,M013,Salted Chaas,2,70,140
O05062,M008,Pindi Chole,1,220,220
O05062,M009,Samosa Chaat,1,210,210
O05062,M014,Gajar Ka Halwa,1,210,210
O05063,M005,Gobhi Paratha,2,250,500
O05063,M009,Samosa Chaat,3,210,630
O05063,M015,Gulab Jamun,1,180,180
O05063,M003,Paneer Paratha,2,260,520
O05063,M002,All In One Paratha,2,285,570
O05064,M002,All In One Paratha,3,285,855
O05064,M012,Sweet Lassi,2,130,260
O05065,M011,Patiala Lassi,3,150,450
O05066,M014,Gajar Ka Halwa,3,210,630
O05066,M008,Pindi Chole,3,220,660
O05066,M009,Samosa Chaat,3,210,630
O05067,M004,Aloo Paratha,2,240,480
O05068,M002,All In One Paratha,2,285,570
O05068,M007,Masaledar Sukhe Aloo,3,180,540
O05068,M015,Gulab Jamun,2,180,360
O05068,M011,Patiala Lassi,3,150,450
O05069,M011,Patiala Lassi,1,150,150
O05069,M012,Sweet Lassi,3,130,390
O05069,M010,Papdi Chaat,1,200,200
O05069,M013,Salted Chaas,2,70,140
O05069,M015,Gulab Jamun,1,180,180
O05070,M012,Sweet Lassi,2,130,260
O05070,M013,Salted Chaas,1,70,70
O05070,M003,Paneer Paratha,2,260,520
O05070,M008,Pindi Chole,2,220,440
O05070,M010,Papdi Chaat,3,200,600
O05071,M001,Amritsari Paratha,1,265,265
O05071,M010,Papdi Chaat,1,200,200
O05071,M008,Pindi Chole,1,220,220
O05072,M010,Papdi Chaat,3,200,600
O05073,M001,Amritsari Paratha,3,265,795
O05073,M004,Aloo Paratha,2,240,480
O05073,M009,Samosa Chaat,1,210,210
O05073,M003,Paneer Paratha,3,260,780
O05074,M006,Paneer Butter Masala,2,385,770
O05074,M012,Sweet Lassi,3,130,390
O05074,M003,Paneer Paratha,2,260,520
O05074,M008,Pindi Chole,3,220,660
O05074,M001,Amritsari Paratha,3,265,795
O05075,M005,Gobhi Paratha,2,250,500
O05075,M015,Gulab Jamun,2,180,360
O05076,M013,Salted Chaas,2,70,140
O05076,M011,Patiala Lassi,2,150,300
O05077,M008,Pindi Chole,2,220,440
O05077,M005,Gobhi Paratha,2,250,500
O05077,M010,Papdi Chaat,3,200,600
O05078,M004,Aloo Paratha,1,240,240
O05079,M001,Amritsari Paratha,1,265,265
O05080,M003,Paneer Paratha,3,260,780
O05080,M014,Gajar Ka Halwa,1,210,210
O05080,M015,Gulab Jamun,3,180,540
O05081,M002,All In One Paratha,3,285,855
O05081,M006,Paneer Butter Masala,3,385,1155
O05081,M013,Salted Chaas,1,70,70
O05081,M010,Papdi Chaat,1,200,200
O05081,M014,Gajar Ka Halwa,1,210,210
O05082,M013,Salted Chaas,2,70,140
O05082,M012,Sweet Lassi,2,130,260
O05082,M009,Samosa Chaat,1,210,210
O05082,M015,Gulab Jamun,3,180,540
O05083,M003,Paneer Paratha,1,260,260
O05083,M004,Aloo Paratha,1,240,240
O05083,M015,Gulab Jamun,1,180,180
O05083,M014,Gajar Ka Halwa,3,210,630
O05083,M006,Paneer Butter Masala,3,385,1155
O05084,M012,Sweet Lassi,2,130,260
O05084,M003,Paneer Paratha,3,260,780
O05084,M014,Gajar Ka Halwa,2,210,420
O05085,M011,Patiala Lassi,1,150,150
O05085,M013,Salted Chaas,1,70,70
O05085,M005,Gobhi Paratha,1,250,250
O05085,M006,Paneer Butter Masala,2,385,770
O05085,M008,Pindi Chole,2,220,440
O05086,M011,Patiala Lassi,1,150,150
O05086,M002,All In One Paratha,1,285,285
O05086,M001,Amritsari Paratha,2,265,530
O05086,M014,Gajar Ka Halwa,2,210,420
O05086,M015,Gulab Jamun,1,180,180
O05087,M004,Aloo Paratha,2,240,480
O05087,M001,Amritsari Paratha,1,265,265
O05087,M009,Samosa Chaat,2,210,420
O05087,M002,All In One Paratha,1,285,285
O05088,M008,Pindi Chole,2,220,440
O05088,M006,Paneer Butter Masala,2,385,770
O05089,M011,Patiala Lassi,2,150,300
O05089,M005,Gobhi Paratha,3,250,750
O05089,M013,Salted Chaas,1,70,70
O05090,M013,Salted Chaas,1,70,70
O05090,M004,Aloo Paratha,1,240,240
O05090,M015,Gulab Jamun,1,180,180
O05090,M011,Patiala Lassi,2,150,300
O05091,M012,Sweet Lassi,2,130,260
O05091,M005,Gobhi Paratha,2,250,500
O05091,M009,Samosa Chaat,2,210,420
O05092,M009,Samosa Chaat,3,210,630
O05092,M002,All In One Paratha,1,285,285
O05092,M006,Paneer Butter Masala,2,385,770
O05092,M012,Sweet Lassi,2,130,260
O05093,M006,Paneer Butter Masala,1,385,385
O05093,M011,Patiala Lassi,2,150,300
O05093,M014,Gajar Ka Halwa,1,210,210
O05094,M007,Masaledar Sukhe Aloo,2,180,360
O05094,M005,Gobhi Paratha,1,250,250
O05094,M003,Paneer Paratha,1,260,260
O05094,M002,All In One Paratha,2,285,570
O05094,M004,Aloo Paratha,1,240,240
O05095,M008,Pindi Chole,1,220,220
O05095,M014,Gajar Ka Halwa,3,210,630
O05095,M003,Paneer Paratha,1,260,260
O05096,M013,Salted Chaas,1,70,70
O05096,M012,Sweet Lassi,1,130,130
O05096,M015,Gulab Jamun,3,180,540
O05096,M005,Gobhi Paratha,2,250,500
O05096,M006,Paneer Butter Masala,3,385,1155
O05097,M002,All In One Paratha,2,285,570
O05097,M007,Masaledar Sukhe Aloo,1,180,180
O05097,M005,Gobhi Paratha,3,250,750
O05098,M013,Salted Chaas,2,70,140
O05099,M014,Gajar Ka Halwa,3,210,630
O05099,M001,Amritsari Paratha,2,265,530
O05099,M015,Gulab Jamun,3,180,540
O05100,M009,Samosa Chaat,1,210,210
O05100,M012,Sweet Lassi,3,130,390
O05101,M005,Gobhi Paratha,3,250,750
O05101,M013,Salted Chaas,2,70,140
O05101,M003,Paneer Paratha,3,260,780
O05101,M001,Amritsari Paratha,1,265,265
O05101,M008,Pindi Chole,3,220,660
O05102,M010,Papdi Chaat,3,200,600
O05102,M001,Amritsari Paratha,3,265,795
O05102,M011,Patiala Lassi,3,150,450
O05102,M015,Gulab Jamun,2,180,360
O05102,M008,Pindi Chole,2,220,440
O05103,M012,Sweet Lassi,3,130,390
O05103,M002,All In One Paratha,2,285,570
O05103,M004,Aloo Paratha,1,240,240
O05103,M014,Gajar Ka Halwa,3,210,630
O05103,M015,Gulab Jamun,3,180,540
O05104,M009,Samosa Chaat,2,210,420
O05104,M012,Sweet Lassi,2,130,260
O05104,M002,All In One Paratha,3,285,855
O05104,M006,Paneer Butter Masala,3,385,1155
O05105,M007,Masaledar Sukhe Aloo,2,180,360
O05106,M007,Masaledar Sukhe Aloo,2,180,360
O05107,M008,Pindi Chole,3,220,660
O05107,M001,Amritsari Paratha,2,265,530
O05107,M011,Patiala Lassi,2,150,300
O05107,M010,Papdi Chaat,2,200,400
O05108,M009,Samosa Chaat,3,210,630
O05108,M006,Paneer Butter Masala,1,385,385
O05108,M002,All In One Paratha,1,285,285
O05108,M012,Sweet Lassi,1,130,130
O05108,M007,Masaledar Sukhe Aloo,3,180,540
O05109,M003,Paneer Paratha,2,260,520
O05109,M011,Patiala Lassi,2,150,300
O05109,M009,Samosa Chaat,3,210,630
O05110,M013,Salted Chaas,2,70,140
O05110,M001,Amritsari Paratha,2,265,530
O05110,M002,All In One Paratha,3,285,855
O05111,M011,Patiala Lassi,2,150,300
O05112,M007,Masaledar Sukhe Aloo,3,180,540
O05113,M009,Samosa Chaat,3,210,630
O05113,M006,Paneer Butter Masala,3,385,1155
O05113,M002,All In One Paratha,1,285,285
O05113,M013,Salted Chaas,1,70,70
O05113,M015,Gulab Jamun,2,180,360
O05114,M014,Gajar Ka Halwa,2,210,420
O05114,M009,Samosa Chaat,3,210,630
O05114,M008,Pindi Chole,1,220,220
O05114,M004,Aloo Paratha,3,240,720
O05115,M002,All In One Paratha,3,285,855
O05115,M012,Sweet Lassi,2,130,260
O05115,M005,Gobhi Paratha,2,250,500
O05116,M006,Paneer Butter Masala,3,385,1155
O05116,M008,Pindi Chole,2,220,440
O05116,M011,Patiala Lassi,3,150,450
O05116,M002,All In One Paratha,2,285,570
O05117,M001,Amritsari Paratha,1,265,265
O05117,M003,Paneer Paratha,1,260,260
O05117,M004,Aloo Paratha,3,240,720
O05118,M003,Paneer Paratha,3,260,780
O05118,M011,Patiala Lassi,1,150,150
O05118,M007,Masaledar Sukhe Aloo,3,180,540
O05119,M010,Papdi Chaat,1,200,200
O05119,M015,Gulab Jamun,1,180,180
O05119,M006,Paneer Butter Masala,3,385,1155
O05119,M008,Pindi Chole,3,220,660
O05120,M014,Gajar Ka Halwa,1,210,210
O05120,M006,Paneer Butter Masala,2,385,770
O05120,M008,Pindi Chole,3,220,660
O05120,M001,Amritsari Paratha,2,265,530
O05120,M012,Sweet Lassi,2,130,260
O05121,M011,Patiala Lassi,1,150,150
O05122,M012,Sweet Lassi,3,130,390
O05122,M005,Gobhi Paratha,1,250,250
O05123,M004,Aloo Paratha,2,240,480
O05123,M009,Samosa Chaat,3,210,630
O05124,M011,Patiala Lassi,1,150,150
O05124,M004,Aloo Paratha,2,240,480
O05124,M001,Amritsari Paratha,3,265,795
O05124,M014,Gajar Ka Halwa,2,210,420
O05124,M009,Samosa Chaat,2,210,420
O05125,M005,Gobhi Paratha,1,250,250
O05126,M007,Masaledar Sukhe Aloo,1,180,180
O05126,M014,Gajar Ka Halwa,3,210,630
O05126,M012,Sweet Lassi,1,130,130
O05126,M003,Paneer Paratha,1,260,260
O05126,M015,Gulab Jamun,2,180,360
O05127,M013,Salted Chaas,2,70,140
O05127,M012,Sweet Lassi,1,130,130
O05127,M006,Paneer Butter Masala,1,385,385
O05127,M004,Aloo Paratha,1,240,240
O05127,M008,Pindi Chole,3,220,660
O05128,M009,Samosa Chaat,3,210,630
O05128,M014,Gajar Ka Halwa,2,210,420
O05128,M006,Paneer Butter Masala,1,385,385
O05128,M004,Aloo Paratha,2,240,480
O05128,M003,Paneer Paratha,1,260,260
O05129,M007,Masaledar Sukhe Aloo,2,180,360
O05130,M006,Paneer Butter Masala,1,385,385
O05130,M005,Gobhi Paratha,2,250,500
O05130,M010,Papdi Chaat,3,200,600
O05130,M011,Patiala Lassi,2,150,300
O05131,M001,Amritsari Paratha,2,265,530
O05131,M004,Aloo Paratha,2,240,480
O05132,M008,Pindi Chole,2,220,440
O05132,M013,Salted Chaas,2,70,140
O05133,M009,Samosa Chaat,3,210,630
O05134,M004,Aloo Paratha,1,240,240
O05134,M001,Amritsari Paratha,3,265,795
O05134,M012,Sweet Lassi,2,130,260
O05134,M007,Masaledar Sukhe Aloo,3,180,540
O05134,M009,Samosa Chaat,1,210,210
O05135,M015,Gulab Jamun,3,180,540
O05135,M001,Amritsari Paratha,2,265,530
O05135,M005,Gobhi Paratha,2,250,500
O05135,M010,Papdi Chaat,1,200,200
O05136,M005,Gobhi Paratha,1,250,250
O05136,M003,Paneer Paratha,3,260,780
O05136,M008,Pindi Chole,1,220,220
O05136,M012,Sweet Lassi,2,130,260
O05136,M010,Papdi Chaat,1,200,200
O05137,M012,Sweet Lassi,1,130,130
O05137,M010,Papdi Chaat,2,200,400
O05137,M009,Samosa Chaat,2,210,420
O05137,M001,Amritsari Paratha,1,265,265
O05138,M003,Paneer Paratha,3,260,780
O05139,M015,Gulab Jamun,1,180,180
O05139,M009,Samosa Chaat,3,210,630
O05139,M014,Gajar Ka Halwa,2,210,420
O05139,M012,Sweet Lassi,3,130,390
O05139,M003,Paneer Paratha,2,260,520
O05140,M013,Salted Chaas,3,70,210
O05141,M008,Pindi Chole,3,220,660
O05141,M001,Amritsari Paratha,1,265,265
O05141,M002,All In One Paratha,3,285,855
O05141,M006,Paneer Butter Masala,2,385,770
O05142,M005,Gobhi Paratha,1,250,250
O05142,M015,Gulab Jamun,1,180,180
O05143,M015,Gulab Jamun,1,180,180
O05144,M010,Papdi Chaat,1,200,200
O05144,M004,Aloo Paratha,1,240,240
O05144,M013,Salted Chaas,2,70,140
O05144,M003,Paneer Paratha,2,260,520
O05144,M002,All In One Paratha,3,285,855
O05145,M014,Gajar Ka Halwa,3,210,630
O05145,M001,Amritsari Paratha,1,265,265
O05145,M015,Gulab Jamun,3,180,540
O05146,M014,Gajar Ka Halwa,3,210,630
O05146,M013,Salted Chaas,2,70,140
O05146,M011,Patiala Lassi,1,150,150
O05147,M001,Amritsari Paratha,1,265,265
O05147,M013,Salted Chaas,1,70,70
O05147,M010,Papdi Chaat,3,200,600
O05147,M009,Samosa Chaat,3,210,630
O05148,M009,Samosa Chaat,1,210,210
O05149,M013,Salted Chaas,1,70,70
O05149,M005,Gobhi Paratha,1,250,250
O05150,M002,All In One Paratha,3,285,855
O05150,M005,Gobhi Paratha,1,250,250
O05150,M009,Samosa Chaat,1,210,210
O05150,M013,Salted Chaas,2,70,140
O05151,M006,Paneer Butter Masala,3,385,1155
O05151,M001,Amritsari Paratha,1,265,265
O05151,M013,Salted Chaas,2,70,140
O05152,M011,Patiala Lassi,3,150,450
O05152,M010,Papdi Chaat,2,200,400
O05152,M009,Samosa Chaat,3,210,630
O05153,M009,Samosa Chaat,2,210,420
O05153,M002,All In One Paratha,2,285,570
O05153,M010,Papdi Chaat,3,200,600
O05154,M011,Patiala Lassi,3,150,450
O05154,M012,Sweet Lassi,2,130,260
O05154,M013,Salted Chaas,2,70,140
O05154,M005,Gobhi Paratha,3,250,750
O05154,M007,Masaledar Sukhe Aloo,1,180,180
O05155,M004,Aloo Paratha,3,240,720
O05155,M003,Paneer Paratha,2,260,520
O05156,M003,Paneer Paratha,1,260,260
O05156,M014,Gajar Ka Halwa,2,210,420
O05156,M006,Paneer Butter Masala,2,385,770
O05157,M008,Pindi Chole,3,220,660
O05157,M002,All In One Paratha,3,285,855
O05157,M012,Sweet Lassi,2,130,260
O05158,M003,Paneer Paratha,3,260,780
O05158,M007,Masaledar Sukhe Aloo,3,180,540
O05158,M006,Paneer Butter Masala,2,385,770
O05159,M007,Masaledar Sukhe Aloo,2,180,360
O05160,M015,Gulab Jamun,1,180,180
O05161,M006,Paneer Butter Masala,1,385,385
O05161,M001,Amritsari Paratha,2,265,530
O05161,M002,All In One Paratha,3,285,855
O05162,M013,Salted Chaas,1,70,70
O05163,M013,Salted Chaas,2,70,140
O05163,M011,Patiala Lassi,3,150,450
O05164,M014,Gajar Ka Halwa,3,210,630
O05165,M002,All In One Paratha,3,285,855
O05166,M001,Amritsari Paratha,3,265,795
O05166,M008,Pindi Chole,1,220,220
O05166,M007,Masaledar Sukhe Aloo,1,180,180
O05166,M003,Paneer Paratha,3,260,780
O05167,M010,Papdi Chaat,2,200,400
O05167,M011,Patiala Lassi,3,150,450
O05167,M012,Sweet Lassi,1,130,130
O05167,M003,Paneer Paratha,1,260,260
O05168,M009,Samosa Chaat,3,210,630
O05168,M005,Gobhi Paratha,1,250,250
O05168,M008,Pindi Chole,1,220,220
O05168,M003,Paneer Paratha,1,260,260
O05169,M004,Aloo Paratha,1,240,240
O05169,M002,All In One Paratha,1,285,285
O05169,M013,Salted Chaas,3,70,210
O05169,M005,Gobhi Paratha,1,250,250
O05170,M005,Gobhi Paratha,3,250,750
O05170,M004,Aloo Paratha,2,240,480
O05170,M003,Paneer Paratha,3,260,780
O05171,M001,Amritsari Paratha,2,265,530
O05171,M011,Patiala Lassi,3,150,450
O05171,M006,Paneer Butter Masala,3,385,1155
O05172,M005,Gobhi Paratha,3,250,750
O05172,M003,Paneer Paratha,1,260,260
O05172,M010,Papdi Chaat,3,200,600
O05172,M007,Masaledar Sukhe Aloo,2,180,360
O05173,M013,Salted Chaas,2,70,140
O05173,M005,Gobhi Paratha,1,250,250
O05174,M011,Patiala Lassi,3,150,450
O05174,M004,Aloo Paratha,3,240,720
O05174,M002,All In One Paratha,2,285,570
O05174,M009,Samosa Chaat,1,210,210
O05175,M015,Gulab Jamun,2,180,360
O05175,M001,Amritsari Paratha,1,265,265
O05175,M005,Gobhi Paratha,1,250,250
O05175,M013,Salted Chaas,1,70,70
O05176,M005,Gobhi Paratha,2,250,500
O05176,M015,Gulab Jamun,1,180,180
O05176,M012,Sweet Lassi,3,130,390
O05176,M006,Paneer Butter Masala,3,385,1155
O05177,M011,Patiala Lassi,2,150,300
O05178,M004,Aloo Paratha,3,240,720
O05178,M005,Gobhi Paratha,1,250,250
O05178,M012,Sweet Lassi,2,130,260
O05178,M003,Paneer Paratha,1,260,260
O05179,M002,All In One Paratha,2,285,570
O05180,M008,Pindi Chole,3,220,660
O05181,M013,Salted Chaas,2,70,140
O05181,M002,All In One Paratha,2,285,570
O05181,M004,Aloo Paratha,3,240,720
O05181,M007,Masaledar Sukhe Aloo,1,180,180
O05181,M011,Patiala Lassi,3,150,450
O05182,M008,Pindi Chole,1,220,220
O05183,M009,Samosa Chaat,1,210,210
O05183,M013,Salted Chaas,3,70,210
O05184,M003,Paneer Paratha,3,260,780
O05184,M008,Pindi Chole,1,220,220
O05184,M002,All In One Paratha,3,285,855
O05185,M003,Paneer Paratha,1,260,260
O05185,M005,Gobhi Paratha,2,250,500
O05185,M008,Pindi Chole,3,220,660
O05186,M011,Patiala Lassi,1,150,150
O05186,M015,Gulab Jamun,1,180,180
O05186,M010,Papdi Chaat,1,200,200
O05187,M012,Sweet Lassi,1,130,130
O05187,M008,Pindi Chole,2,220,440
O05187,M013,Salted Chaas,3,70,210
O05188,M001,Amritsari Paratha,2,265,530
O05188,M013,Salted Chaas,3,70,210
O05188,M015,Gulab Jamun,3,180,540
O05189,M006,Paneer Butter Masala,2,385,770
O05189,M014,Gajar Ka Halwa,1,210,210
O05189,M003,Paneer Paratha,3,260,780
O05189,M005,Gobhi Paratha,2,250,500
O05189,M002,All In One Paratha,3,285,855
O05190,M007,Masaledar Sukhe Aloo,2,180,360
O05190,M005,Gobhi Paratha,1,250,250
O05190,M015,Gulab Jamun,3,180,540
O05191,M002,All In One Paratha,1,285,285
O05191,M014,Gajar Ka Halwa,1,210,210
O05191,M009,Samosa Chaat,3,210,630
O05191,M001,Amritsari Paratha,1,265,265
O05192,M004,Aloo Paratha,2,240,480
O05192,M015,Gulab Jamun,3,180,540
O05192,M006,Paneer Butter Masala,3,385,1155
O05192,M008,Pindi Chole,3,220,660
O05193,M010,Papdi Chaat,2,200,400
O05193,M005,Gobhi Paratha,2,250,500
O05193,M015,Gulab Jamun,2,180,360
O05193,M008,Pindi Chole,2,220,440
O05194,M005,Gobhi Paratha,2,250,500
O05194,M007,Masaledar Sukhe Aloo,2,180,360
O05194,M011,Patiala Lassi,2,150,300
O05194,M014,Gajar Ka Halwa,2,210,420
O05195,M010,Papdi Chaat,1,200,200
O05195,M012,Sweet Lassi,2,130,260
O05195,M002,All In One Paratha,3,285,855
O05196,M002,All In One Paratha,1,285,285
O05196,M007,Masaledar Sukhe Aloo,1,180,180
O05196,M010,Papdi Chaat,1,200,200
O05196,M012,Sweet Lassi,2,130,260
O05196,M005,Gobhi Paratha,1,250,250
O05197,M002,All In One Paratha,3,285,855
O05197,M007,Masaledar Sukhe Aloo,2,180,360
O05198,M004,Aloo Paratha,3,240,720
O05198,M012,Sweet Lassi,2,130,260
O05198,M003,Paneer Paratha,3,260,780
O05199,M012,Sweet Lassi,1,130,130
O05199,M011,Patiala Lassi,2,150,300
O05199,M003,Paneer Paratha,2,260,520
O05200,M001,Amritsari Paratha,1,265,265
O05201,M010,Papdi Chaat,2,200,400
O05201,M009,Samosa Chaat,3,210,630
O05201,M004,Aloo Paratha,1,240,240
O05202,M006,Paneer Butter Masala,3,385,1155
O05203,M013,Salted Chaas,3,70,210
O05204,M004,Aloo Paratha,2,240,480
O05204,M007,Masaledar Sukhe Aloo,3,180,540
O05204,M006,Paneer Butter Masala,1,385,385
O05204,M002,All In One Paratha,2,285,570
O05204,M005,Gobhi Paratha,3,250,750
O05205,M009,Samosa Chaat,1,210,210
O05206,M007,Masaledar Sukhe Aloo,2,180,360
O05206,M006,Paneer Butter Masala,3,385,1155
O05206,M004,Aloo Paratha,1,240,240
O05206,M010,Papdi Chaat,1,200,200
O05207,M008,Pindi Chole,2,220,440
O05207,M009,Samosa Chaat,1,210,210
O05207,M004,Aloo Paratha,1,240,240
O05208,M001,Amritsari Paratha,2,265,530
O05208,M008,Pindi Chole,1,220,220
O05208,M006,Paneer Butter Masala,3,385,1155
O05208,M015,Gulab Jamun,1,180,180
O05208,M010,Papdi Chaat,2,200,400
O05209,M015,Gulab Jamun,1,180,180
O05209,M006,Paneer Butter Masala,2,385,770
O05209,M002,All In One Paratha,2,285,570
O05210,M003,Paneer Paratha,3,260,780
O05211,M015,Gulab Jamun,3,180,540
O05211,M005,Gobhi Paratha,1,250,250
O05211,M003,Paneer Paratha,3,260,780
O05211,M012,Sweet Lassi,3,130,390
O05211,M013,Salted Chaas,3,70,210
O05212,M010,Papdi Chaat,1,200,200
O05212,M006,Paneer Butter Masala,1,385,385
O05212,M001,Amritsari Paratha,1,265,265
O05213,M006,Paneer Butter Masala,2,385,770
O05214,M006,Paneer Butter Masala,3,385,1155
O05214,M010,Papdi Chaat,1,200,200
O05214,M014,Gajar Ka Halwa,2,210,420
O05214,M012,Sweet Lassi,1,130,130
O05214,M015,Gulab Jamun,3,180,540
O05215,M002,All In One Paratha,2,285,570
O05215,M007,Masaledar Sukhe Aloo,1,180,180
O05215,M014,Gajar Ka Halwa,2,210,420
O05215,M006,Paneer Butter Masala,1,385,385
O05216,M009,Samosa Chaat,1,210,210
O05217,M011,Patiala Lassi,2,150,300
O05218,M004,Aloo Paratha,1,240,240
O05219,M001,Amritsari Paratha,1,265,265
O05219,M011,Patiala Lassi,3,150,450
O05219,M004,Aloo Paratha,1,240,240
O05219,M003,Paneer Paratha,2,260,520
O05219,M006,Paneer Butter Masala,1,385,385
O05220,M005,Gobhi Paratha,3,250,750
O05220,M014,Gajar Ka Halwa,3,210,630
O05220,M012,Sweet Lassi,1,130,130
O05221,M010,Papdi Chaat,2,200,400
O05221,M003,Paneer Paratha,2,260,520
O05221,M002,All In One Paratha,1,285,285
O05221,M011,Patiala Lassi,2,150,300
O05222,M002,All In One Paratha,2,285,570
O05222,M014,Gajar Ka Halwa,3,210,630
O05222,M015,Gulab Jamun,2,180,360
O05222,M013,Salted Chaas,1,70,70
O05222,M005,Gobhi Paratha,2,250,500
O05223,M002,All In One Paratha,2,285,570
O05224,M008,Pindi Chole,1,220,220
O05224,M001,Amritsari Paratha,1,265,265
O05225,M004,Aloo Paratha,2,240,480
O05225,M009,Samosa Chaat,2,210,420
O05225,M013,Salted Chaas,1,70,70
O05226,M006,Paneer Butter Masala,3,385,1155
O05226,M015,Gulab Jamun,3,180,540
O05227,M007,Masaledar Sukhe Aloo,3,180,540
O05227,M008,Pindi Chole,1,220,220
O05227,M004,Aloo Paratha,1,240,240
O05227,M002,All In One Paratha,1,285,285
O05227,M013,Salted Chaas,1,70,70
O05228,M012,Sweet Lassi,1,130,130
O05229,M004,Aloo Paratha,3,240,720
O05229,M005,Gobhi Paratha,2,250,500
O05229,M012,Sweet Lassi,2,130,260
O05230,M003,Paneer Paratha,1,260,260
O05230,M014,Gajar Ka Halwa,3,210,630
O05230,M010,Papdi Chaat,2,200,400
O05230,M002,All In One Paratha,1,285,285
O05231,M006,Paneer Butter Masala,1,385,385
O05232,M005,Gobhi Paratha,1,250,250
O05232,M014,Gajar Ka Halwa,1,210,210
O05232,M015,Gulab Jamun,2,180,360
O05232,M001,Amritsari Paratha,2,265,530
O05232,M007,Masaledar Sukhe Aloo,3,180,540
O05233,M012,Sweet Lassi,1,130,130
O05234,M006,Paneer Butter Masala,3,385,1155
O05235,M005,Gobhi Paratha,2,250,500
O05235,M010,Papdi Chaat,2,200,400
O05235,M009,Samosa Chaat,1,210,210
O05235,M015,Gulab Jamun,3,180,540
O05235,M012,Sweet Lassi,1,130,130
O05236,M015,Gulab Jamun,2,180,360
O05236,M001,Amritsari Paratha,3,265,795
O05236,M014,Gajar Ka Halwa,1,210,210
O05236,M008,Pindi Chole,1,220,220
O05237,M006,Paneer Butter Masala,1,385,385
O05237,M004,Aloo Paratha,3,240,720
O05238,M007,Masaledar Sukhe Aloo,2,180,360
O05238,M010,Papdi Chaat,1,200,200
O05239,M006,Paneer Butter Masala,3,385,1155
O05239,M002,All In One Paratha,1,285,285
O05239,M009,Samosa Chaat,2,210,420
O05239,M001,Amritsari Paratha,3,265,795
O05240,M007,Masaledar Sukhe Aloo,1,180,180
O05240,M006,Paneer Butter Masala,2,385,770
O05240,M009,Samosa Chaat,2,210,420
O05241,M009,Samosa Chaat,3,210,630
O05241,M012,Sweet Lassi,2,130,260
O05241,M004,Aloo Paratha,3,240,720
O05242,M002,All In One Paratha,2,285,570
O05242,M003,Paneer Paratha,3,260,780
O05242,M004,Aloo Paratha,2,240,480
O05242,M011,Patiala Lassi,3,150,450
